user_id,trade_date,total_valuation,daily_change_value,daily_change_percent,cumulative_return
U000000026,2025-04-16,344423.72,-12611.20,-3.530000,-2.410000
U000000026,2025-04-15,357034.92,8380.96,2.400000,1.160000
U000000026,2025-04-14,348653.96,3400.71,0.980000,-1.220000
U000000026,2025-04-11,345253.25,-15823.61,-4.380000,-2.180000
U000000026,2025-04-10,361076.86,10262.36,2.930000,2.300000
U000000026,2025-04-09,350814.50,5039.69,1.460000,-0.600000
U000000026,2025-04-08,345774.81,1399.41,0.410000,-2.030000
U000000026,2025-04-07,344375.40,-21500.02,-5.880000,-2.430000
U000000026,2025-04-04,365875.42,13878.70,3.940000,3.660000
U000000026,2025-04-03,351996.72,-1959.03,-0.550000,-0.270000
U000000026,2025-04-02,353955.75,7494.64,2.160000,0.290000
U000000026,2025-04-01,346461.11,-8958.82,-2.520000,-1.840000
U000000026,2025-03-31,355419.93,2473.60,0.700000,0.700000
U000000026,2025-03-28,352946.33,NULL,NULL,0.000000
U000000027,2025-06-26,261308.81,4678.36,1.820000,1.180000
U000000027,2025-06-25,256630.45,-1116.20,-0.430000,-0.630000
U000000027,2025-06-24,257746.65,-3174.90,-1.220000,-0.200000
U000000027,2025-06-23,260921.55,3054.59,1.180000,1.030000
U000000027,2025-06-20,257866.96,852.10,0.330000,-0.150000
U000000027,2025-06-19,257014.86,-1385.47,-0.540000,-0.480000
U000000027,2025-06-18,258400.33,-1656.23,-0.640000,0.050000
U000000027,2025-06-17,260056.56,4360.81,1.710000,0.690000
U000000027,2025-06-16,255695.75,-5299.45,-2.030000,-0.990000
U000000027,2025-06-13,260995.20,5363.36,2.100000,1.060000
U000000027,2025-06-12,255631.84,-1222.95,-0.480000,-1.020000
U000000027,2025-06-11,256854.79,-7803.83,-2.950000,-0.540000
U000000027,2025-06-10,264658.62,4042.23,1.550000,2.480000
U000000027,2025-06-09,260616.39,1921.22,0.740000,0.910000
U000000027,2025-06-06,258695.17,2352.49,0.920000,0.170000
U000000027,2025-06-05,256342.68,-6617.97,-2.520000,-0.740000
U000000027,2025-06-04,262960.65,4227.25,1.630000,1.820000
U000000027,2025-06-03,258733.40,1865.13,0.730000,0.180000
U000000027,2025-06-02,256868.27,-2866.54,-1.100000,-0.540000
U000000027,2025-05-30,259734.81,-1967.14,-0.750000,0.570000
U000000027,2025-05-29,261701.95,5259.10,2.050000,1.330000
U000000027,2025-05-28,256442.85,-2886.08,-1.110000,-0.700000
U000000027,2025-05-27,259328.93,190.13,0.070000,0.410000
U000000027,2025-05-26,259138.80,444.76,0.170000,0.340000
U000000027,2025-05-23,258694.04,-1358.02,-0.520000,0.170000
U000000027,2025-05-22,260052.06,-2297.84,-0.880000,0.690000
U000000027,2025-05-21,262349.90,7704.76,3.030000,1.580000
U000000027,2025-05-20,254645.14,-6239.95,-2.390000,-1.400000
U000000027,2025-05-19,260885.09,2805.53,1.090000,1.020000
U000000027,2025-05-16,258079.56,1613.48,0.630000,-0.070000
U000000027,2025-05-15,256466.08,858.62,0.340000,-0.700000
U000000027,2025-05-14,255607.46,672.87,0.260000,-1.030000
U000000027,2025-05-13,254934.59,-6169.29,-2.360000,-1.290000
U000000027,2025-05-12,261103.88,3425.41,1.330000,1.100000
U000000027,2025-05-09,257678.47,-1800.29,-0.690000,-0.230000
U000000027,2025-05-08,259478.76,-801.52,-0.310000,0.470000
U000000027,2025-05-07,260280.28,-641.99,-0.250000,0.780000
U000000027,2025-05-06,260922.27,1414.22,0.540000,1.030000
U000000027,2025-05-05,259508.05,3962.36,1.550000,0.480000
U000000027,2025-05-02,255545.69,-4590.16,-1.760000,-1.050000
U000000027,2025-05-01,260135.85,2117.24,0.820000,0.730000
U000000027,2025-04-30,258018.61,-4062.39,-1.550000,-0.090000
U000000027,2025-04-29,262081.00,2657.08,1.020000,1.480000
U000000027,2025-04-28,259423.92,-984.68,-0.380000,0.450000
U000000027,2025-04-25,260408.60,-395.62,-0.150000,0.830000
U000000027,2025-04-24,260804.22,3991.89,1.550000,0.980000
U000000027,2025-04-23,256812.33,-5478.01,-2.090000,-0.560000
U000000027,2025-04-22,262290.34,5675.85,2.210000,1.560000
U000000027,2025-04-21,256614.49,-147.57,-0.060000,-0.640000
U000000027,2025-04-18,256762.06,-750.90,-0.290000,-0.580000
U000000027,2025-04-17,257512.96,-58.81,-0.020000,-0.290000
U000000027,2025-04-16,257571.77,2399.56,0.940000,-0.270000
U000000027,2025-04-15,255172.21,-4764.98,-1.830000,-1.200000
U000000027,2025-04-14,259937.19,2622.36,1.020000,0.650000
U000000027,2025-04-11,257314.83,-908.86,-0.350000,-0.370000
U000000027,2025-04-10,258223.69,-5762.60,-2.180000,-0.010000
U000000027,2025-04-09,263986.29,4656.28,1.800000,2.220000
U000000027,2025-04-08,259330.01,-3666.59,-1.390000,0.410000
U000000027,2025-04-07,262996.60,3207.62,1.230000,1.830000
U000000027,2025-04-04,259788.98,-863.89,-0.330000,0.590000
U000000027,2025-04-03,260652.87,-80.53,-0.030000,0.930000
U000000027,2025-04-02,260733.40,1554.98,0.600000,0.960000
U000000027,2025-04-01,259178.42,-2981.95,-1.140000,0.350000
U000000027,2025-03-31,262160.37,3898.21,1.510000,1.510000
U000000027,2025-03-28,258262.16,NULL,NULL,0.000000
U000000028,2025-06-26,288067.05,3606.81,1.270000,0.740000
U000000028,2025-06-25,284460.24,4469.37,1.600000,-0.530000
U000000028,2025-06-24,279990.87,-4579.12,-1.610000,-2.090000
U000000028,2025-06-23,284569.99,4376.33,1.560000,-0.490000
U000000028,2025-06-20,280193.66,-1962.22,-0.700000,-2.020000
U000000028,2025-06-19,282155.88,-3491.81,-1.220000,-1.330000
U000000028,2025-06-18,285647.69,415.63,0.150000,-0.110000
U000000028,2025-06-17,285232.06,4666.56,1.660000,-0.260000
U000000028,2025-06-16,280565.50,-3960.76,-1.390000,-1.890000
U000000028,2025-06-13,284526.26,3607.99,1.280000,-0.500000
U000000028,2025-06-12,280918.27,-673.23,-0.240000,-1.760000
U000000028,2025-06-11,281591.50,-8520.07,-2.940000,-1.530000
U000000028,2025-06-10,290111.57,4793.87,1.680000,1.450000
U000000028,2025-06-09,285317.70,2563.51,0.910000,-0.230000
U000000028,2025-06-06,282754.19,-1301.45,-0.460000,-1.120000
U000000028,2025-06-05,284055.64,-2893.81,-1.010000,-0.670000
U000000028,2025-06-04,286949.45,1949.22,0.680000,0.340000
U000000028,2025-06-03,285000.23,4744.90,1.690000,-0.340000
U000000028,2025-06-02,280255.33,-8679.19,-3.000000,-2.000000
U000000028,2025-05-30,288934.52,530.08,0.180000,1.040000
U000000028,2025-05-29,288404.44,908.05,0.320000,0.850000
U000000028,2025-05-28,287496.39,6779.04,2.410000,0.540000
U000000028,2025-05-27,280717.35,-6831.86,-2.380000,-1.830000
U000000028,2025-05-26,287549.21,5057.84,1.790000,0.550000
U000000028,2025-05-23,282491.37,-3513.98,-1.230000,-1.210000
U000000028,2025-05-22,286005.35,3621.57,1.280000,0.010000
U000000028,2025-05-21,282383.78,2495.06,0.890000,-1.250000
U000000028,2025-05-20,279888.72,-11334.64,-3.890000,-2.120000
U000000028,2025-05-19,291223.36,8257.67,2.920000,1.840000
U000000028,2025-05-16,282965.69,794.91,0.280000,-1.050000
U000000028,2025-05-15,282170.78,-1326.45,-0.470000,-1.330000
U000000028,2025-05-14,283497.23,2407.91,0.860000,-0.860000
U000000028,2025-05-13,281089.32,-664.24,-0.240000,-1.700000
U000000028,2025-05-12,281753.56,-3159.81,-1.110000,-1.470000
U000000028,2025-05-09,284913.37,868.81,0.310000,-0.370000
U000000028,2025-05-08,284044.56,-3240.47,-1.130000,-0.670000
U000000028,2025-05-07,287285.03,2697.98,0.950000,0.460000
U000000028,2025-05-06,284587.05,-871.45,-0.310000,-0.480000
U000000028,2025-05-05,285458.50,4506.64,1.600000,-0.180000
U000000028,2025-05-02,280951.86,-5150.98,-1.800000,-1.750000
U000000028,2025-05-01,286102.84,1008.30,0.350000,0.050000
U000000028,2025-04-30,285094.54,-4657.71,-1.610000,-0.300000
U000000028,2025-04-29,289752.25,6414.40,2.260000,1.320000
U000000028,2025-04-28,283337.85,-2564.26,-0.900000,-0.920000
U000000028,2025-04-25,285902.11,-2559.45,-0.890000,-0.020000
U000000028,2025-04-24,288461.56,5130.05,1.810000,0.870000
U000000028,2025-04-23,283331.51,-2540.57,-0.890000,-0.920000
U000000028,2025-04-22,285872.08,6406.96,2.290000,-0.030000
U000000028,2025-04-21,279465.12,-2159.98,-0.770000,-2.270000
U000000028,2025-04-18,281625.10,4534.88,1.640000,-1.520000
U000000028,2025-04-17,277090.22,-8575.01,-3.000000,-3.100000
U000000028,2025-04-16,285665.23,4755.60,1.690000,-0.100000
U000000028,2025-04-15,280909.63,-5641.39,-1.970000,-1.770000
U000000028,2025-04-14,286551.02,-538.68,-0.190000,0.210000
U000000028,2025-04-11,287089.70,1917.94,0.670000,0.390000
U000000028,2025-04-10,285171.76,-6477.69,-2.220000,-0.280000
U000000028,2025-04-09,291649.45,6585.90,2.310000,1.990000
U000000028,2025-04-08,285063.55,-1887.48,-0.660000,-0.310000
U000000028,2025-04-07,286951.03,5185.90,1.840000,0.350000
U000000028,2025-04-04,281765.13,-2166.33,-0.760000,-1.470000
U000000028,2025-04-03,283931.46,-558.21,-0.200000,-0.710000
U000000028,2025-04-02,284489.67,1720.85,0.610000,-0.520000
U000000028,2025-04-01,282768.82,-3319.51,-1.160000,-1.120000
U000000028,2025-03-31,286088.33,124.64,0.040000,0.040000
U000000028,2025-03-28,285963.69,NULL,NULL,0.000000
U000000029,2025-06-26,269494.41,-586.90,-0.220000,0.200000
U000000029,2025-06-25,270081.31,3989.05,1.500000,0.420000
U000000029,2025-06-24,266092.26,642.02,0.240000,-1.060000
U000000029,2025-06-23,265450.24,-2194.08,-0.820000,-1.300000
U000000029,2025-06-20,267644.32,-1023.85,-0.380000,-0.490000
U000000029,2025-06-19,268668.17,2911.26,1.100000,-0.110000
U000000029,2025-06-18,265756.91,-5312.21,-1.960000,-1.190000
U000000029,2025-06-17,271069.12,6595.28,2.490000,0.790000
U000000029,2025-06-16,264473.84,-355.47,-0.130000,-1.670000
U000000029,2025-06-13,264829.31,-2709.32,-1.010000,-1.530000
U000000029,2025-06-12,267538.63,8035.91,3.100000,-0.530000
U000000029,2025-06-11,259502.72,-9191.68,-3.420000,-3.510000
U000000029,2025-06-10,268694.40,156.33,0.060000,-0.100000
U000000029,2025-06-09,268538.07,3454.20,1.300000,-0.150000
U000000029,2025-06-06,265083.87,-4477.07,-1.660000,-1.440000
U000000029,2025-06-05,269560.94,2450.67,0.920000,0.230000
U000000029,2025-06-04,267110.27,326.02,0.120000,-0.690000
U000000029,2025-06-03,266784.25,2274.07,0.860000,-0.810000
U000000029,2025-06-02,264510.18,-7898.71,-2.900000,-1.650000
U000000029,2025-05-30,272408.89,-711.37,-0.260000,1.290000
U000000029,2025-05-29,273120.26,2998.01,1.110000,1.550000
U000000029,2025-05-28,270122.25,1704.54,0.640000,0.430000
U000000029,2025-05-27,268417.71,-2698.87,-1.000000,-0.200000
U000000029,2025-05-26,271116.58,-216.70,-0.080000,0.800000
U000000029,2025-05-23,271333.28,1085.35,0.400000,0.890000
U000000029,2025-05-22,270247.93,4446.47,1.670000,0.480000
U000000029,2025-05-21,265801.46,-4211.13,-1.560000,-1.170000
U000000029,2025-05-20,270012.59,-4997.95,-1.820000,0.390000
U000000029,2025-05-19,275010.54,7064.30,2.640000,2.250000
U000000029,2025-05-16,267946.24,630.63,0.240000,-0.370000
U000000029,2025-05-15,267315.61,-5719.68,-2.090000,-0.610000
U000000029,2025-05-14,273035.29,7730.32,2.910000,1.520000
U000000029,2025-05-13,265304.97,1589.13,0.600000,-1.360000
U000000029,2025-05-12,263715.84,-4428.37,-1.650000,-1.950000
U000000029,2025-05-09,268144.21,-472.78,-0.180000,-0.300000
U000000029,2025-05-08,268616.99,-1989.57,-0.740000,-0.120000
U000000029,2025-05-07,270606.56,5792.80,2.190000,0.610000
U000000029,2025-05-06,264813.76,-4607.08,-1.710000,-1.540000
U000000029,2025-05-05,269420.84,-376.14,-0.140000,0.170000
U000000029,2025-05-02,269796.98,-5109.21,-1.860000,0.310000
U000000029,2025-05-01,274906.19,7201.99,2.690000,2.210000
U000000029,2025-04-30,267704.20,-6202.74,-2.260000,-0.460000
U000000029,2025-04-29,273906.94,7554.22,2.840000,1.840000
U000000029,2025-04-28,266352.72,647.06,0.240000,-0.970000
U000000029,2025-04-25,265705.66,-3179.16,-1.180000,-1.210000
U000000029,2025-04-24,268884.82,4510.29,1.710000,-0.030000
U000000029,2025-04-23,264374.53,-1897.25,-0.710000,-1.700000
U000000029,2025-04-22,266271.78,4509.33,1.720000,-1.000000
U000000029,2025-04-21,261762.45,-5558.56,-2.080000,-2.670000
U000000029,2025-04-18,267321.01,4540.63,1.730000,-0.610000
U000000029,2025-04-17,262780.38,-8838.72,-3.250000,-2.290000
U000000029,2025-04-16,271619.10,5318.55,2.000000,0.990000
U000000029,2025-04-15,266300.55,-5899.11,-2.170000,-0.990000
U000000029,2025-04-14,272199.66,2286.10,0.850000,1.210000
U000000029,2025-04-11,269913.56,1271.23,0.470000,0.360000
U000000029,2025-04-10,268642.33,221.79,0.080000,-0.120000
U000000029,2025-04-09,268420.54,-907.01,-0.340000,-0.200000
U000000029,2025-04-08,269327.55,-5394.53,-1.960000,0.140000
U000000029,2025-04-07,274722.08,9579.87,3.610000,2.150000
U000000029,2025-04-04,265142.21,-2379.08,-0.890000,-1.420000
U000000029,2025-04-03,267521.29,2530.73,0.960000,-0.530000
U000000029,2025-04-02,264990.56,-1488.97,-0.560000,-1.470000
U000000029,2025-04-01,266479.53,-415.42,-0.160000,-0.920000
U000000029,2025-03-31,266894.95,-2057.70,-0.770000,-0.770000
U000000029,2025-03-28,268952.65,NULL,NULL,0.000000
U000000030,2025-06-26,313531.20,708.65,0.230000,-1.230000
U000000030,2025-06-25,312822.55,-3103.87,-0.980000,-1.460000
U000000030,2025-06-24,315926.42,-1511.32,-0.480000,-0.480000
U000000030,2025-06-23,317437.74,-445.96,-0.140000,0.000000
U000000030,2025-06-20,317883.70,-1412.74,-0.440000,0.140000
U000000030,2025-06-19,319296.44,4802.87,1.530000,0.580000
U000000030,2025-06-18,314493.57,-15034.33,-4.560000,-0.930000
U000000030,2025-06-17,329527.90,7815.50,2.430000,3.810000
U000000030,2025-06-16,321712.40,1182.88,0.370000,1.350000
U000000030,2025-06-13,320529.52,-7724.75,-2.350000,0.970000
U000000030,2025-06-12,328254.27,9666.13,3.030000,3.410000
U000000030,2025-06-11,318588.14,1488.02,0.470000,0.360000
U000000030,2025-06-10,317100.12,-10894.73,-3.320000,-0.110000
U000000030,2025-06-09,327994.85,13702.56,4.360000,3.320000
U000000030,2025-06-06,314292.29,-6783.65,-2.110000,-0.990000
U000000030,2025-06-05,321075.94,2591.78,0.810000,1.140000
U000000030,2025-06-04,318484.16,3414.82,1.080000,0.330000
U000000030,2025-06-03,315069.34,-15168.54,-4.590000,-0.750000
U000000030,2025-06-02,330237.88,12139.16,3.820000,4.030000
U000000030,2025-05-30,318098.72,-5140.91,-1.590000,0.210000
U000000030,2025-05-29,323239.63,5299.74,1.670000,1.830000
U000000030,2025-05-28,317939.89,-7372.72,-2.270000,0.160000
U000000030,2025-05-27,325312.61,12395.98,3.960000,2.480000
U000000030,2025-05-26,312916.63,-9596.44,-2.980000,-1.430000
U000000030,2025-05-23,322513.07,-4323.07,-1.320000,1.600000
U000000030,2025-05-22,326836.14,20925.34,6.840000,2.960000
U000000030,2025-05-21,305910.80,-15914.00,-4.940000,-3.630000
U000000030,2025-05-20,321824.80,398.13,0.120000,1.380000
U000000030,2025-05-19,321426.67,-6798.68,-2.070000,1.260000
U000000030,2025-05-16,328225.35,3621.29,1.120000,3.400000
U000000030,2025-05-15,324604.06,2748.47,0.850000,2.260000
U000000030,2025-05-14,321855.59,7100.23,2.260000,1.390000
U000000030,2025-05-13,314755.36,5909.90,1.910000,-0.850000
U000000030,2025-05-12,308845.46,-9609.13,-3.020000,-2.710000
U000000030,2025-05-09,318454.59,4059.34,1.290000,0.320000
U000000030,2025-05-08,314395.25,-11414.64,-3.500000,-0.960000
U000000030,2025-05-07,325809.89,6310.58,1.980000,2.640000
U000000030,2025-05-06,319499.31,-713.35,-0.220000,0.650000
U000000030,2025-05-05,320212.66,8331.58,2.670000,0.870000
U000000030,2025-05-02,311881.08,-4753.44,-1.500000,-1.750000
U000000030,2025-05-01,316634.52,1537.40,0.490000,-0.250000
U000000030,2025-04-30,315097.12,5030.04,1.620000,-0.740000
U000000030,2025-04-29,310067.08,-6483.33,-2.050000,-2.320000
U000000030,2025-04-28,316550.41,-2573.74,-0.810000,-0.280000
U000000030,2025-04-25,319124.15,-4333.01,-1.340000,0.530000
U000000030,2025-04-24,323457.16,15256.06,4.950000,1.890000
U000000030,2025-04-23,308201.10,-12299.68,-3.840000,-2.910000
U000000030,2025-04-22,320500.78,-4605.81,-1.420000,0.960000
U000000030,2025-04-21,325106.59,15934.70,5.150000,2.410000
U000000030,2025-04-18,309171.89,-8814.22,-2.770000,-2.610000
U000000030,2025-04-17,317986.11,6990.72,2.250000,0.170000
U000000030,2025-04-16,310995.39,-14575.21,-4.480000,-2.030000
U000000030,2025-04-15,325570.60,7514.65,2.360000,2.560000
U000000030,2025-04-14,318055.95,5593.31,1.790000,0.190000
U000000030,2025-04-11,312462.64,-16477.83,-5.010000,-1.570000
U000000030,2025-04-10,328940.47,11805.53,3.720000,3.620000
U000000030,2025-04-09,317134.94,6973.50,2.250000,-0.100000
U000000030,2025-04-08,310161.44,-1891.10,-0.610000,-2.290000
U000000030,2025-04-07,312052.54,-19599.51,-5.910000,-1.700000
U000000030,2025-04-04,331652.05,14553.20,4.590000,4.480000
U000000030,2025-04-03,317098.85,-3105.71,-0.970000,-0.110000
U000000030,2025-04-02,320204.56,8401.87,2.690000,0.870000
U000000030,2025-04-01,311802.69,-10861.86,-3.370000,-1.780000
U000000030,2025-03-31,322664.55,5222.63,1.650000,1.650000
U000000030,2025-03-28,317441.92,NULL,NULL,0.000000
